Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Cor (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
envelope-oficio-exames-dermatologia,,,,,,,,,Off-Set 90g m²,,,1000 unidades,,,,,,0.0,,0,deny,manual,1295.80,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/envelopes-medicos-premium.webp?v=1761932176,2,Envelopes premium para médicos,,,,,,,,,,,,,,,,,,kg,,,
envelope-oficio-exames-dermatologia,,,,,,,,,Off-Set Premium 150g m²,,,500 unidades,,,,,,0.0,,0,deny,manual,1707.80,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_2ddfc62f-fdf4-49b7-abe9-1047fef642ad.webp?v=1761930912,3,"",,,,,,,,,,,,,,,,,,kg,,,
envelope-oficio-exames-dermatologia,,,,,,,,,Off-Set Premium 150g m²,,,1000 unidades,,,,,,0.0,,0,deny,manual,2957.90,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,kg,,,
<div>
<span></span><br>
</div>
<div>
<span>O prontuário é impresso em <strong>Papel Off-Set Super 6 Plus® com 240g/m²</strong>, com rigidez diferenciada e alta porosidade e opacidade e alvura. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2. <meta charset=""utf-8""></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis:</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p class="""" data-end=""1134"" data-start=""939""><br data-end=""1063"" data-start=""1060""><strong>Não é possível fracionar a quantidade com dados / artes diferentes.</strong></p>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.</p>
</div>
</div>
</div>",med logos,Office Supplies > General Office Supplies > Paper Products > Stationery,"","papelariapsiquiatria, product",true,PRONTUÁRIO • PAPEL OFF-SET SUPER 6 PLUS® 240g/m2,50 unidades,,DIMENSÕES,Aberto: 21x30cm • Fechado A5 (15x21cm),,,,,,0.0,,0,deny,manual,323.90,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/prontuario-anamnese-psiquiatrica_f8f884eb-23f2-430d-8021-82851a907e85.webp?v=1749071803,1,"Prontuário médico e anamnese para psiquiatria, impressão premium.",false,Prontuário e anamnese de psiquiatria | Gráfica médica.,"Prontuário médico e anamnese para psiquiatria, impressão premium em papel 240g. Papelaria completa para psiquiatras.",,,,,,,,,,,,,,,kg,,,active
cuidados-botox-dermatologia,Instruções de cuidados pós aplicação de toxina botulínica • Dermatologia,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>A ficha de cuidados pós toxina botulínica (Botox) é impressa em papel offset paperfect® com 90g/m². Tamanho 10x15cm (A6).<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2. Personalização profissional</strong></p>
<p class="""" data-end=""551"" data-start=""497"">Você pode personalizar seu material de três formas:</p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquirindo um logotipo exclusivo</strong><span> </span>em nossa loja — utilizamos sua nova identidade visual e paleta de cores;</p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Enviando um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;</p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexando até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca.</p>
</li>
</ul>
<p class="""" data-end=""1134"" data-start=""939"">Você receberá a arte para aprovação via WhatsApp em até<span> </span><strong data-end=""1011"" data-start=""995"">2 dias úteis</strong>, com possibilidade de ajustes antes da produção.<br><br data-end=""1063"" data-start=""1060""><strong>Não é possível fracionar a quantidade com dados / artes diferentes.</strong></p>
<p data-end=""1153"" data-start=""1136""><strong data-end=""1153"" data-start=""1140"">3. Prazos</strong></p>
<p class="""" data-end=""1200"" data-start=""1155"">Produção em até 12 dias úteis + Correios.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","fichasbotox, product",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,98.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/guia-orientacoes-paciente-pos-procedimento-botox.webp?v=1749207488,1,Instruções de cuidados pós aplicação de toxina botulínica para o paciente dermatológico. Impressão premium e personalizada.,false,Instruções de cuidados pós aplicação de botox • Dermatologia,Instruções de cuidados pós aplicação de toxina botulínica para o paciente dermatológico. Impressão premium e personalizada. Gráfica médica.,,,,,,,,,,,,,,,kg,,,active
cuidados-botox-dermatologia,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,128.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
cuidados-botox-dermatologia,,,,,,,,,5 Blocos,,,,,,,,,650.0,,0,deny,manual,178.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
cuidados-botox-dermatologia,,,,,,,,,10 Blocos,,,,,,,,,2000.0,,0,deny,manual,218.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
termo-consentimento-lipo-papada,Termo de consentimento para lipo de papada,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>O termo de consentimento para lipoescultura cirúrgica submentual é impresso em papel offset paperfect® com 90g/m².<br><br>Cada bloco contém 100 folhas em formato A4 (20x30cm) com impressão frente e verso.<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2.<span> </span></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","esteta, papelaria-hof, papelariadermato, product, termo",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,153.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/termo-lipoescultura-submentual.webp?v=1749576694,1,Termo de consentimento para lipo de papada e  lipoescultura cirúrgica submentual. Impressão premium.,false,,Termo de consentimento para lipo de papada e  lipoescultura cirúrgica submentual. Impressão premium. Gráfica médica especializada em documentos estéticos.,,,,,,,,,,,,,,,kg,,,active
termo-consentimento-lipo-papada,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,193.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,2,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
termo-consentimento-lipo-papada,,,,,,,,,3 Blocos,,,,,,,,,2000.0,,0,deny,manual,258.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_80b2142e-b199-48c8-82cf-914132ed5156.webp?v=1761929004,3,"",,,,,,,,,,,,,,,,,,kg,,,
termo-consentimento-lipo-papada,,,,,,,,,5 Blocos,,,,,,,,,3250.0,,0,deny,manual,378.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
termo-consentimento-lipo-papada,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,615.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ficha-rinomodelacao,Ficha clínica de rinomodelação estética,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>A ficha clínica de rinomodelação estética é impressa em papel offset paperfect® com 90g/m².<br><br><meta charset=""utf-8"">Cada bloco contém 100 folhas em formato A4 (21x29,7cm).<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2.<span> </span></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis:</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>
</div>
</div>",med logos,Office Supplies > General Office Supplies > Paper Products > Stationery,"","esteta, fichas-procedimentos, papelaria-hof, papelariadermato, product",true,BLOCOS COM 100 FOLHAS,1 Bloco,,DESIGN,Verso sem impressão,,,,,,650.0,,0,deny,manual,153.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/Ficha_cl_nica_de_rinomodela_o_est_tica.webp?v=1753626812,1,Ficha clínica de rinomodelação estética,false,,Ficha clínica de rinomodelação estética com ácido hialurônico. Formulário de estética avançada. Papelaria especializada com impressão premium.,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/Ficha_cl_nica_de_rinomodela_o_est_tica.webp?v=1753626812,kg,,,active
ficha-rinomodelacao,,,,,,,,,1 Bloco,,,Verso com termo de consentimento,,,,,,650.0,,0,deny,manual,189.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0686/8379/2622/files/ficha-rinomodelacao-3.webp?v=1753626812,2,Ficha clínica de rinomodelação estética termo de consentimento,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/ficha-rinomodelacao-3.webp?v=1753626812,kg,,,
ficha-rinomodelacao,,,,,,,,,2 Blocos,,,Verso sem impressão,,,,,,1300.0,,0,deny,manual,193.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,3,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/Ficha_cl_nica_de_rinomodela_o_est_tica.webp?v=1753626812,kg,,,
ficha-rinomodelacao,,,,,,,,,2 Blocos,,,Verso com termo de consentimento,,,,,,650.0,,0,deny,manual,293.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_77923214-5f45-483f-b92d-e0b88b5a4a46.webp?v=1761928113,4,"",,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/ficha-rinomodelacao-3.webp?v=1753626812,kg,,,
ficha-rinomodelacao,,,,,,,,,3 Blocos,,,Verso sem impressão,,,,,,2000.0,,0,deny,manual,258.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/Ficha_cl_nica_de_rinomodela_o_est_tica.webp?v=1753626812,kg,,,
ficha-rinomodelacao,,,,,,,,,3 Blocos,,,Verso com termo de consentimento,,,,,,650.0,,0,deny,manual,368.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/ficha-rinomodelacao-3.webp?v=1753626812,kg,,,
ficha-rinomodelacao,,,,,,,,,5 Blocos,,,Verso sem impressão,,,,,,3250.0,,0,deny,manual,378.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/Ficha_cl_nica_de_rinomodela_o_est_tica.webp?v=1753626812,kg,,,
ficha-rinomodelacao,,,,,,,,,5 Blocos,,,Verso com termo de consentimento,,,,,,650.0,,0,deny,manual,598.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/ficha-rinomodelacao-3.webp?v=1753626812,kg,,,
ficha-rinomodelacao,,,,,,,,,10 Blocos,,,Verso sem impressão,,,,,,6500.0,,0,deny,manual,615.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/Ficha_cl_nica_de_rinomodela_o_est_tica.webp?v=1753626812,kg,,,
ficha-rinomodelacao,,,,,,,,,10 Blocos,,,Verso com termo de consentimento,,,,,,650.0,,0,deny,manual,998.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/ficha-rinomodelacao-3.webp?v=1753626812,kg,,,
termo-consentimento-full-face,Termo de consentimento para preenchimento facial full face,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>O termo de consentimento para preenchimento facial full face é impresso em papel offset paperfect® com 90g/m².<br><br><meta charset=""utf-8"">Cada bloco contém 100 folhas em formato A4 (21x29,7cm).<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2.<span> </span></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","esteta, papelaria-hof, papelariadermato, product, termo",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,153.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/termo-consentimento--preenchimento-full-face.webp?v=1749843975,1,Termo de consentimento para preenchimento facial full face impressão gráfica premium para estética facial avançada,false,,Termo de consentimento para preenchimento facial full face. Segurança juridica para intercorrências em procedimentos estéticos.,,,,,,,,,,,,,,,kg,,,active
termo-consentimento-full-face,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,193.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,2,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
termo-consentimento-full-face,,,,,,,,,3 Blocos,,,,,,,,,2000.0,,0,deny,manual,258.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_d63153aa-49ff-4e60-afed-58884534ebd3.webp?v=1761928587,3,"",,,,,,,,,,,,,,,,,,kg,,,
termo-consentimento-full-face,,,,,,,,,5 Blocos,,,,,,,,,3250.0,,0,deny,manual,378.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
termo-consentimento-full-face,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,615.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ficha-anamnese-preenchimento-labial,Ficha clínica com formulário de preenchimento labial,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>A ficha clínica com formulário de preenchimento labial é impressa em papel offset paperfect® com 90g/m².<br><br><meta charset=""utf-8"">Cada bloco contém 100 folhas em formato A4 (21x29,7cm).<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2.<span> </span></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis:</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>
</div>
</div>",med logos,Office Supplies > General Office Supplies > Paper Products > Stationery,"","esteta, fichas-procedimentos, papelaria-hof, papelariadermato, product",true,BLOCOS COM 100 FOLHAS,1 Bloco,,DESIGN,Verso sem impressão,,,,,,650.0,,0,deny,manual,153.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/FICHA_PREENCHIMENTO_LABIAL.webp?v=1753627863,1,Ficha clínica com formulário de preenchimento labial,false,,Ficha clínica preenchimento labial com ácido hialurônico. Formulário de estética avançada. Papelaria especializada com impressão premium.,,,,,,,,,,,,,,,kg,,,active
ficha-anamnese-preenchimento-labial,,,,,,,,,1 Bloco,,,Verso com termo de consentimento,,,,,,650.0,,-1,deny,manual,189.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/pnanejamento-preenchimento-labial-3.webp?v=1753627863,2,Ficha clínica com formulário de preenchimento labial,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/pnanejamento-preenchimento-labial-3.webp?v=1753627863,kg,,,
ficha-anamnese-preenchimento-labial,,,,,,,,,2 Blocos,,,Verso sem impressão,,,,,,1300.0,,0,deny,manual,193.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,3,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/FICHA_PREENCHIMENTO_LABIAL.webp?v=1753627863,kg,,,
ficha-anamnese-preenchimento-labial,,,,,,,,,2 Blocos,,,Verso com termo de consentimento,,,,,,650.0,,0,deny,manual,293.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_5b90072f-1c2c-4fb0-90ff-df8ddb00fedb.webp?v=1761928121,4,"",,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/pnanejamento-preenchimento-labial-3.webp?v=1753627863,kg,,,
ficha-anamnese-preenchimento-labial,,,,,,,,,3 Blocos,,,Verso sem impressão,,,,,,2000.0,,0,deny,manual,258.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/FICHA_PREENCHIMENTO_LABIAL.webp?v=1753627863,kg,,,
ficha-anamnese-preenchimento-labial,,,,,,,,,3 Blocos,,,Verso com termo de consentimento,,,,,,650.0,,0,deny,manual,368.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/pnanejamento-preenchimento-labial-3.webp?v=1753627863,kg,,,
ficha-anamnese-preenchimento-labial,,,,,,,,,5 Blocos,,,Verso sem impressão,,,,,,3250.0,,0,deny,manual,378.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/FICHA_PREENCHIMENTO_LABIAL.webp?v=1753627863,kg,,,
ficha-anamnese-preenchimento-labial,,,,,,,,,5 Blocos,,,Verso com termo de consentimento,,,,,,650.0,,0,deny,manual,598.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/pnanejamento-preenchimento-labial-3.webp?v=1753627863,kg,,,
ficha-anamnese-preenchimento-labial,,,,,,,,,10 Blocos,,,Verso sem impressão,,,,,,6500.0,,0,deny,manual,615.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/FICHA_PREENCHIMENTO_LABIAL.webp?v=1753627863,kg,,,
ficha-anamnese-preenchimento-labial,,,,,,,,,10 Blocos,,,Verso com termo de consentimento,,,,,,650.0,,0,deny,manual,998.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/pnanejamento-preenchimento-labial-3.webp?v=1753627863,kg,,,
